'0.516Parks/Picnic Spots+0.488Juice Bars+0.486Resorts+0.404Museums+0.226Restaurants...','0.627Theaters+0.504Beaches-0.314Juice Bars+0.283Museums-0.259Art Galleries...','-0.63Dance Clubs+0.568Art Galleries+0.466Beaches+0.157Resorts+0.112Parks/Picnic Spots...','0.721Restaurants+0.503Art Galleries-0.331Juice Bars+0.183Dance Clubs-0.168Parks/Picnic Spots...','-0.595Museums+0.514Theaters+0.42 Parks/Picnic Spots-0.33Resorts+0.233Juice Bars...','-0.576Restaurants+0.482Art Galleries-0.433Beaches+0.399Theaters+0.263Dance Clubs...','-0.643Dance Clubs-0.532Beaches+0.388Theaters-0.27Art Galleries+0.204Museums...','0.724Resorts-0.569Museums-0.244Juice Bars-0.214Art Galleries-0.118Restaurants...',Good
-0.164013,-0.356967,-0.283664,-0.362825,0.177002,0.720802,0.138684,1.077949,0
1.060257,-0.023915,-0.31709,-0.527286,-0.768802,-0.082377,0.130803,1.115074,0
0.385283,0.033514,0.042919,0.361857,-0.63817,-0.038321,0.553073,0.167229,0
-0.848767,0.873873,-0.815867,-0.208162,0.105695,-0.015461,0.018027,-0.355433,0
-1.40582,-0.753585,-0.417691,0.642826,-1.492909,0.332677,0.209209,-0.175306,1
-2.255654,0.151191,1.58167,0.763306,-0.039346,0.261569,-0.58223,-1.064799,1
-1.43615,-0.161178,-0.398003,-1.187144,0.64423,-0.672369,0.055003,0.651825,0
-1.089287,-0.649565,-0.545508,-0.044452,-0.266356,0.401871,-0.741365,0.429756,0
1.430422,-1.96341,-0.373013,-1.131286,1.265956,-0.44249,0.700061,0.759223,0
0.427769,1.74897,-0.489472,0.455866,-0.451242,1.070811,-0.84995,0.760532,0
-0.484626,-0.23113,0.280132,0.010165,0.204795,0.150375,0.372741,-0.040007,0
-1.624257,0.815519,0.082131,-0.44075,-1.356277,-0.2673,-0.452557,-0.566439,1
0.254824,-0.202979,-2.568662,5.115248,1.887585,-3.844314,-0.282145,-0.592993,0
1.385663,0.432559,-0.623955,0.032089,-1.353023,-0.02633,-1.020788,0.125445,0
-1.259078,-0.628117,1.435999,-0.354953,0.293264,-0.341351,-0.392715,0.23886,0
-0.87295,-1.147414,3.038554,0.19566,0.436619,0.67993,-0.677182,-0.25668,0
-1.652919,0.40056,0.294061,0.275695,-0.60856,-0.363188,-0.633773,0.052247,1
-0.442715,0.816312,0.170454,0.43053,0.057731,-0.385835,0.71504,0.576329,0
1.274528,-0.700356,0.255306,-0.810072,0.665577,0.34779,1.277926,-0.869363,0
-0.470736,0.643017,-2.012449,1.416464,0.815969,1.625378,-2.07723,0.235798,0
-0.970534,-0.278153,-0.691097,-0.84883,0.289834,-0.331277,0.056274,-0.621702,1
1.182484,0.138728,0.114695,7.364439,2.251303,-4.524643,2.673582,-0.554226,0
2.183891,-1.170984,-1.933471,-0.258105,0.661736,0.491114,-0.455542,0.20025,0
-3.05455,-0.722903,-0.63361,-0.429019,0.168838,-0.712819,-1.218237,-0.051977,1
1.985473,1.650023,2.788768,0.840067,0.414668,-0.762638,0.441675,0.216084,0
0.294635,0.521222,0.776979,-1.304526,-0.035892,-1.355108,-1.066725,0.487982,0
-0.522045,-2.782528,-0.350645,-0.148429,-1.303932,0.186102,0.410041,-0.35579,1
-0.889669,-0.739944,0.772141,0.558303,0.16797,0.263216,-1.006128,0.218179,0
2.043024,0.487493,-2.036567,1.244646,0.138824,2.361168,-1.991358,1.901098,0
-1.720065,-0.653997,-0.667315,-0.048696,0.685399,-0.940168,-0.239886,-0.040846,0
-0.241906,-0.618006,1.10056,-1.258862,0.122197,-1.828322,-0.024549,-0.315705,0
0.941202,0.132366,0.126563,-0.07206,-0.746282,-0.260675,0.917148,0.434049,0
-0.342585,2.447404,2.447316,-1.166036,-0.605714,-1.640372,-1.360548,-0.186725,0
-1.528694,3.057946,-0.270487,0.226787,1.484204,1.140411,1.920344,-0.937177,1
-0.469248,-0.316428,3.665024,0.894975,0.073234,0.799224,0.336414,-0.400602,0
-1.108466,-0.541562,-1.186787,-0.715248,-2.094146,-0.267243,0.810019,-0.242598,1
-0.597517,0.632648,-0.471399,0.48267,0.408177,-0.345376,0.076082,1.01623,0
-0.924327,0.534271,1.699035,1.329646,1.118222,2.045004,-0.999208,-0.513032,1
-0.112995,0.939031,1.829833,0.34595,-0.804262,0.116079,-0.581673,0.66385,0
-1.701876,-0.211611,-0.086137,0.040162,-0.485482,0.218531,-0.280217,0.065309,1
-1.196373,1.048998,-0.93654,0.368048,-0.330611,0.868392,1.557258,-0.605989,0
1.26457,1.014546,-0.464058,0.095674,-0.700282,0.331376,-0.270209,0.139782,0
0.320867,-0.254626,-0.059875,-0.328807,1.102262,1.292545,0.882221,-0.69264,0
-0.354857,0.840982,0.179956,-0.119887,0.417444,0.242155,1.341629,0.192228,1
-0.922488,-0.963817,-0.700795,-0.333894,1.418209,0.720398,0.184789,-0.512708,0
-1.763378,-1.141034,2.801697,0.818745,-0.011332,-0.331085,0.282652,-1.005203,0
3.360296,1.291877,-0.117495,-0.376739,-1.720818,0.212393,-0.678801,0.155497,0
0.047393,-0.787154,-0.147568,-1.08942,0.278786,0.376713,0.744421,-0.274801,0
-2.353477,-1.092056,-0.382776,-0.062066,-0.323414,-0.451729,0.479598,1.389685,0
-0.63532,3.353268,-0.2725,-0.265071,1.794819,1.183649,1.533231,-0.453307,0
-1.702499,1.354046,-0.949004,0.151478,0.655028,1.202244,1.560258,-0.420561,1
-2.583739,-0.577054,1.75403,1.77946,0.484624,2.409182,-0.371433,-1.049216,1
-1.549125,-0.744929,-1.824667,-0.107512,-0.517507,0.211447,1.67484,-0.206842,0
2.723348,0.15199,0.160953,-0.627938,-0.394291,-0.345348,0.575309,1.13613,0
-0.880727,-1.11966,-1.368271,-0.04321,0.159699,-0.070509,-1.256346,0.032389,0
0.647046,-0.604814,0.134869,-0.443257,-1.161744,-1.011334,0.098236,-0.893088,0
1.751164,0.82232,0.233097,-0.138484,-2.153312,-0.197441,0.053607,-0.424445,0
0.285846,-0.736539,1.406094,0.915129,-0.806149,-0.007715,-0.090164,0.038555,0
-1.475902,0.755615,0.291205,0.782699,-0.087983,0.049289,-0.463783,-0.070641,1
-1.03494,1.125477,-1.513696,-0.358611,0.73185,0.056787,-0.433323,-0.017446,0
2.009153,-0.530223,3.142789,0.45334,0.542743,0.524829,-0.528226,-0.465917,0
1.121747,4.782148,-1.185893,0.309677,0.182485,0.070084,-2.044537,-0.556614,0
-0.04147,0.000148,-1.956765,1.855017,0.416818,1.14404,-1.841125,1.227079,0
-0.994528,0.027369,-0.874989,0.325527,0.303369,-0.399971,-0.137375,0.02307,0
3.464287,1.100077,-0.870272,0.159989,-0.428358,1.767015,-0.062514,0.150605,0
-1.265435,0.281756,-1.135561,-0.429509,0.268922,-0.089989,0.092918,-0.392618,0
-1.079901,0.829904,0.89825,0.383396,1.214691,0.263766,1.12841,0.631252,0
-2.234459,0.718889,-1.36006,0.072083,-1.062814,0.448941,0.596265,-0.382329,1
-0.030124,2.589978,-0.671088,-0.4739,0.468039,0.055574,1.100543,0.009426,1
1.711596,0.012482,-0.566341,0.599609,-1.870052,0.870551,-0.662377,0.140667,0
-0.891648,2.789774,0.802371,-0.476644,0.770135,-1.139005,-0.287908,-0.159998,0
-2.637181,-0.09895,-0.325359,-0.624852,0.032747,0.030534,-0.438615,-0.181994,1
-1.265435,0.281756,-1.135561,-0.429509,0.268922,-0.089989,0.092918,-0.392618,0
-1.231152,1.228716,0.196095,-0.368385,0.567163,-0.802452,-0.360823,-0.355095,1
1.508513,-1.810247,-0.839871,-1.119094,0.536984,-0.592016,0.837865,0.571865,0
2.692966,-0.659355,-0.700221,-0.212853,-0.049081,0.255852,0.529249,0.311974,0
-0.209739,-0.012758,-0.835253,-0.650475,-0.15227,0.060896,-0.288349,-0.406271,1
0.438807,-0.629568,1.653092,0.085974,-1.825763,-0.003728,0.172879,-0.823524,0
-1.726729,0.909862,0.227594,-0.83248,-0.8337,-1.207177,-1.990029,-0.124583,1
-1.079528,0.538164,-1.157163,0.416048,-0.765544,0.265576,-0.224365,-0.404992,1
1.573354,-1.507575,-0.317235,-0.621283,2.318832,0.127413,-1.580843,-0.025937,0
-1.064692,-0.11553,1.994983,-0.6322,0.192908,-0.806656,-0.411666,-0.185556,0
1.141025,-0.967555,0.70817,-1.595698,0.725323,-0.839792,0.539767,-0.801809,0
-0.968824,0.0461,0.680448,0.324339,-2.022658,-0.657541,-0.064611,0.963927,1
-2.62153,-1.726904,-0.115643,-0.267904,0.615359,-0.286361,-0.79999,-1.0897,1
0.237749,-1.537258,1.387468,-0.235797,0.466935,1.511581,-0.487205,-0.080769,1
5.089227,-2.162533,0.662664,8.95787,2.649774,-3.678945,0.888605,-0.077246,0
0.826731,-1.319601,0.710142,0.83142,-0.535833,0.381573,0.388439,0.595862,0
-1.721235,-0.849143,-0.857236,-0.941944,-0.834372,-0.541459,0.123513,0.311423,1
-1.169512,1.053175,-1.11715,-0.351015,-0.992249,-0.079992,0.480815,-0.160355,1
-1.641093,0.134867,1.785757,1.574428,0.162211,1.396734,0.07917,0.662868,1
3.541448,1.733162,0.203409,-0.62612,-0.235053,0.62252,0.730387,-1.054005,0
-1.695728,-3.277171,1.675034,0.609979,0.333903,0.479607,-0.37653,-0.894127,0
-1.574615,-0.495077,-0.085938,0.13941,1.023486,0.252387,0.768742,0.767152,0
-0.87309,-0.51649,0.331573,0.228745,-0.415518,-0.521555,1.459873,0.269255,0
-1.114068,0.822667,-2.100756,-0.08911,1.272513,1.237936,0.708337,-0.40776,0
-2.536673,-0.096439,-0.174675,-0.637184,-0.112479,-0.086766,-0.134332,-0.012379,1
2.050842,-1.75384,3.93137,1.332469,-0.48155,1.990994,0.362061,0.180576,0
-1.334338,-2.14318,1.192995,1.012886,-1.494183,0.694305,-0.740917,-0.083084,1
-1.53959,0.409826,-0.488001,-0.01551,-0.757364,-0.145129,-0.639365,0.116154,1
-1.062833,-0.76197,0.540477,0.664126,-0.212406,-0.845192,-0.386589,0.912492,0
-1.057553,1.128172,0.691018,-0.481646,0.468888,0.569897,0.235807,-0.530529,1
0.560752,-0.085285,0.796905,-0.740063,-1.256881,-0.879148,-0.011263,-0.432058,0
-1.013059,1.463463,-0.241822,0.353445,0.788432,0.137343,-1.214732,-0.669439,0
2.081493,1.054097,-0.258867,0.046132,0.996544,0.75618,0.001435,-0.029716,0
1.689779,-0.605145,1.062813,-0.46706,0.191105,-0.692033,-0.139075,0.75595,0
0.202187,1.081321,-0.039396,-0.152401,-0.153969,0.3461,0.444739,0.235363,0
-0.937754,-0.306684,0.219261,0.754478,0.196632,-0.224541,-0.839546,1.540533,0
-1.166524,-0.791972,-1.044406,-0.089194,-0.258726,0.384536,-0.485476,-0.271741,1
0.232045,0.801093,-0.132123,0.010606,0.084705,-0.229238,0.58029,0.132603,0
-1.511474,-0.542184,0.920067,-0.526333,-0.401768,-1.035426,-0.237075,1.05156,0
-1.15901,-0.56578,-0.69708,-0.656108,-1.280584,-0.101669,-0.507364,-0.378485,1
-3.19089,-0.591755,0.015057,-0.625325,-0.195717,-0.504119,-1.106173,-0.740915,1
-0.926139,0.07562,-1.096791,0.285057,0.285948,0.024576,-0.879906,0.714125,0
2.786466,0.113484,-1.500186,4.990292,-1.347733,-2.931719,1.078828,-1.220805,0
0.429002,1.935147,0.152289,-0.27943,-1.285188,-0.20362,0.406017,-0.388975,0
0.271705,-0.266209,0.653111,1.148681,0.073626,1.635052,-2.294446,0.23001,1
-0.718503,-1.364174,0.98877,1.493575,-0.287222,0.126827,0.407531,1.386432,0
-2.718171,-0.707641,-0.390649,-0.083428,0.491672,0.090931,0.523206,0.035916,1
-0.594747,-1.487426,-1.741466,-0.448012,0.167318,0.16897,-0.901339,-0.169621,1
-0.553913,0.118705,-1.299793,-0.469625,0.242174,-1.450509,-1.550171,0.250793,0
2.215754,0.693473,-0.380045,-0.528679,-0.44023,-0.41505,-1.21175,0.264365,0
2.49911,1.368385,-1.936175,1.488572,2.048405,2.266863,-0.474676,-0.994641,0
-0.76129,1.289878,-1.005171,-0.002681,-1.361339,-0.166872,-1.017388,0.072209,1
-1.984074,-0.252119,0.891264,0.851878,-0.307731,1.820018,-0.296675,0.03496,1
-1.806813,-0.544961,-1.011597,-0.501228,0.18956,-0.748849,-0.642,-0.156933,0
-1.123728,1.162608,0.783876,-0.037698,0.68409,-0.545275,0.359158,0.241327,0
1.015134,0.342211,0.811703,-0.170791,-0.951838,-0.173576,1.245415,0.309608,0
-1.477645,-0.433003,2.123109,1.058942,0.731587,-0.315514,1.315187,0.368299,0
-0.817839,-0.069182,-0.51193,-0.82904,0.188772,-0.028404,-0.227085,-0.180345,1
1.614144,-0.360515,1.468133,0.810345,0.402487,0.641276,0.301002,0.789724,0
-0.019397,2.661679,-0.096317,0.019274,0.528193,-0.041462,1.198217,-0.03537,0
-2.197426,1.175666,1.535698,0.146085,-0.555426,-0.375695,-1.433497,-1.376649,1
0.387268,0.11398,0.049759,0.466114,-1.318997,0.923218,0.633581,0.968062,0
-0.929317,1.122746,-0.466603,0.166103,1.686346,1.048224,-0.712011,-0.216652,1
-2.453993,0.795238,-0.177813,0.230529,0.987806,1.085682,-0.463597,-0.429051,1
-1.80573,0.481506,0.24621,-0.995689,0.295697,-1.559843,-0.642718,0.257121,0
1.577979,-2.050394,-1.878998,-0.424241,0.870626,0.114312,-0.872532,0.258177,0
2.25301,-1.378773,1.813224,-0.111545,1.335171,0.143285,-0.100732,0.432005,0
1.919878,-0.341646,1.507115,-0.501467,0.851636,-0.24868,0.200764,0.11729,0
0.123689,3.077138,-0.329872,0.008607,0.600022,-0.019401,1.354449,-0.068845,0
-2.514276,-0.925142,-0.675325,0.578952,-1.43535,0.654083,0.756846,0.003449,1
0.993644,-0.038062,1.151713,0.729788,-1.425918,-0.311425,0.750607,0.565802,0
-0.955884,-1.914,0.927445,0.766948,-0.436831,-0.546705,0.740822,0.024606,0
-2.481572,-0.268984,-0.267644,-0.37169,-0.192862,-0.581853,-0.38061,0.192622,1
1.576864,1.079523,-0.761703,0.07761,-1.17954,0.32388,-0.667052,-0.180835,0
0.339297,1.969254,0.788117,-0.627541,-0.345294,-0.468315,1.472561,-0.148932,0
1.105034,1.469994,1.295261,0.157868,0.959975,-0.431725,-0.613636,0.253062,0
1.058391,0.198566,-3.310127,4.748566,0.882136,-1.879977,-0.810646,-0.845609,0
2.59567,-0.018802,2.049996,0.436477,-0.822156,1.821721,0.067509,0.067495,0
0.024381,-0.658785,0.445549,-0.593056,-0.916383,0.028633,-1.069425,-0.645023,1
-0.259466,0.854395,0.070092,0.236902,-0.426538,-1.396786,-0.24729,1.069509,1
-0.815575,-0.511425,1.303254,0.186383,0.125909,-0.450454,0.768399,0.197511,0
0.895074,0.066532,-0.943161,-0.957088,0.507032,0.862577,1.362417,-0.952591,0
-2.180873,0.576083,-1.087044,-0.257239,0.540926,0.647387,1.035229,-0.050904,1
-0.875011,0.371726,-0.003623,-0.08356,-0.425642,-1.254824,0.279826,-0.730407,0
0.339782,1.482553,-0.579507,0.881871,0.17406,0.985996,-0.159746,0.617388,0
1.564607,0.304939,1.142762,-0.677368,-0.089128,-1.317758,-0.613794,0.137659,0
0.826208,1.384914,0.406241,-0.090898,0.066825,-0.369384,0.250162,1.366852,0
-0.679135,-1.058231,-0.25102,0.484056,-2.127819,1.010371,-0.038586,0.393862,1
1.589768,0.895855,-0.675007,0.668242,-0.722161,0.521206,-0.600194,0.435011,0
0.633396,0.129257,1.075575,-0.260454,-0.895756,-0.467548,0.759914,0.592722,0
-0.953068,0.850071,0.528507,-0.398663,0.118134,-0.325716,0.273108,0.683744,0
-0.181168,-0.600298,-0.168096,0.670487,-0.938294,0.675775,0.750325,0.046216,0
-0.921285,-0.614176,-0.179888,-0.63162,0.163908,-0.291151,-0.526478,-0.261873,0
-0.325248,0.25083,-2.024598,1.681166,0.489156,-0.506659,-1.847991,0.494342,0
-1.557045,3.24053,0.048754,0.502684,1.692985,1.686961,1.515044,-1.248768,1
1.422211,0.325673,-2.718104,4.43864,-0.01415,-1.676435,-0.998984,-0.697788,0
-1.602954,-0.643051,-1.075203,-0.329561,-0.949168,0.200405,1.124336,-0.365671,1
-0.330972,-0.375265,0.634806,-0.192874,-0.721982,-0.127258,-0.06345,0.325148,0
2.762701,-0.46608,-0.362991,-0.392296,-0.428481,-0.181277,0.16838,0.102878,0
-1.969916,0.180409,0.328173,-0.180767,-0.204945,-0.309369,-1.429669,-0.51874,1
1.476792,-0.309515,0.629587,0.483622,0.108275,0.661885,0.064488,-0.021748,0
-0.63743,-0.261843,1.304714,-0.484412,-0.416794,-0.446015,-0.808453,-0.452252,1
0.865815,0.228488,0.149161,1.508146,-0.236449,0.767074,-0.188051,0.038181,0
-0.220871,1.449394,1.78305,-0.137304,-0.159138,0.241767,-0.888371,-1.145165,1
-1.920119,-0.015952,2.228245,0.018338,-0.01941,-0.901532,-1.062558,-0.643364,0
-1.048299,0.001874,-0.188751,-0.273317,0.173667,-0.332443,0.354957,0.562394,0
-0.49022,-1.370255,-1.225569,-0.662906,0.53218,0.249592,-0.103215,-0.432452,0
-1.768653,-1.855632,1.432927,0.727456,-0.74302,0.713623,-0.696709,-0.676616,0
0.949947,0.156138,0.186825,-0.023801,-0.704992,-0.183327,0.923435,0.40413,0
-0.315281,-0.633783,0.141424,0.430188,0.163008,-0.341702,-1.015914,1.160968,0
0.278208,0.5936,0.492265,0.193229,-0.76365,0.230388,-0.832315,-0.03762,1
-0.450604,-0.426075,0.366612,-0.219506,0.286895,-0.054919,-0.310639,-0.659344,0
1.178995,-0.498,-1.376775,0.118482,-1.019559,0.768219,1.408884,-0.473685,0
-0.718515,-1.449841,-0.13984,-0.492287,0.575706,0.447688,-0.199919,-0.481466,1
-0.636774,-0.681395,-1.624531,0.444578,0.047414,0.002736,0.21908,0.228522,0
0.777669,1.00643,1.275235,0.47471,-0.099889,0.516973,0.630918,1.639208,0
0.095262,1.958871,2.035128,0.575714,-0.853642,-1.230942,-0.667382,0.839215,0
-0.968375,-2.265424,1.700249,-0.102575,0.248116,-0.512778,-0.177765,-0.41541,0
0.588942,-0.957184,-0.8843,-0.47511,-1.66104,-0.447389,-0.578166,-0.059212,1
-1.732679,-1.857984,-2.006742,-0.728327,1.541238,1.094988,1.237938,-0.382572,0
-0.898651,0.616662,0.932319,-0.602301,1.132739,-0.58623,0.054625,-0.05095,0
-1.356069,-1.605112,-0.67183,0.598299,0.05117,0.327322,0.465957,0.628663,0
-1.180502,2.930226,-0.564054,-0.202855,2.671578,0.380945,0.941372,0.392577,1
1.416994,1.804777,3.286242,1.744744,1.590455,-0.925405,-0.030575,0.711017,0
-0.491411,1.545433,-0.093166,-0.702618,-0.665815,-0.468499,-0.809871,-0.277988,1
1.240276,0.889068,-0.399884,-0.201555,-1.160492,0.079797,-0.23621,0.151203,0
-1.550713,-2.30144,0.196482,0.958755,-0.140657,0.102915,0.064261,0.945278,0
-2.200041,0.152998,-0.169334,-0.581836,-0.795122,-0.581396,-0.93765,0.28394,1
2.33299,0.041677,0.429507,-0.762671,-0.585518,-0.023565,0.578646,-0.965895,0
0.486422,0.113137,0.176368,-0.785731,0.199926,-0.003629,0.17391,-0.700503,0
-0.186485,0.715978,-0.64309,0.098092,-0.693178,0.121984,1.160729,-0.929946,0
-2.96387,-0.348749,0.568673,-0.353531,-0.08075,-0.393619,-0.789849,-0.315807,1
-1.967607,-0.009426,0.267591,-0.107098,-0.592801,-0.51039,-0.444458,-0.097922,1
1.156783,0.896864,1.959836,-1.486649,1.684739,-0.580092,-0.130058,0.16405,0
0.996173,-0.460134,0.545017,-0.997633,0.529688,-1.034956,-0.968554,0.122011,0
-0.580525,0.674309,-1.47645,0.312925,0.356236,-0.61239,-0.794325,1.120765,0
-0.612015,0.068089,0.109549,-0.345486,-1.93629,0.228376,0.508627,-0.501523,1
2.145748,0.440927,0.185976,-0.867418,-0.382916,0.365983,0.740043,0.041727,0
0.216586,0.022361,0.829077,-1.304966,0.373417,-0.121246,-0.517656,-0.431675,1
3.321507,-1.318197,0.247766,-0.957452,0.641436,-0.001573,0.052686,0.544455,0
2.73194,0.727841,-0.38769,0.292916,-0.100804,1.321384,-0.165155,0.05565,0
-1.875067,0.57934,2.110193,1.375575,1.965566,1.737926,-0.28496,-1.008517,0
-0.073812,0.270598,0.384135,0.027837,-0.608192,-0.257308,0.962961,0.503063,0
2.991088,-0.383433,1.965178,1.887341,-0.607479,2.341835,-1.577652,-0.475168,0
-1.266152,1.080893,-0.429691,-0.75054,0.361503,-0.872231,-0.570708,0.145954,0
-2.098138,-0.933563,-1.245767,0.567068,-0.095919,0.300216,0.931086,-0.313649,1
1.496169,-1.265388,0.1514,-0.753783,0.299143,-0.02163,-0.402198,0.332568,0
2.271918,-0.763005,0.226256,-1.604728,1.752804,-0.704032,-0.625846,-0.320745,0
-2.52136,-0.661097,0.44489,0.574896,0.281537,0.196311,-0.157609,-0.699852,1
0.916141,-1.216531,0.535287,-0.177579,-1.447428,0.170235,0.244633,-0.104028,1
0.718889,-0.903151,2.888815,-1.149125,0.141054,-1.185152,-0.309552,-0.263312,0
-1.763606,-1.889639,2.094546,0.01712,0.46694,-0.561916,1.077279,-0.614518,0
1.084783,0.907813,-0.734998,-0.385117,-0.244897,0.422134,0.428139,-0.083682,0
4.106133,-0.268015,-0.549207,-0.566095,0.43533,0.75546,-0.340606,0.708495,0
-0.326405,0.340681,-0.132524,-0.085383,-0.981502,-0.90202,0.349061,0.153399,0
1.393088,-0.982835,0.086135,-0.843974,0.064237,-0.321199,0.784064,-0.940553,0
1.462862,-0.587763,-0.94104,-0.147612,0.947353,0.960925,-0.412559,-0.629487,0
1.180532,-1.281542,-0.727508,0.416379,0.526427,0.622893,-1.298208,-0.092133,0
0.290372,1.610757,0.48424,0.276389,-0.914724,-0.044578,1.418133,-0.632536,0
1.04668,2.416277,2.443427,-0.51595,-0.546791,-1.053407,-1.509008,0.241625,1
1.776656,2.076562,-1.956398,0.422102,-0.687341,1.263915,-3.794636,-0.151916,1
-0.274121,-0.360289,1.20124,0.107741,-0.907016,0.238795,-0.015971,-0.350894,0
2.695209,1.729413,0.385477,-1.344641,2.317799,0.060374,0.182551,-0.430977,0
0.265494,0.26148,0.608973,0.081076,0.561804,0.058233,0.085962,0.631454,1
2.154577,-1.802713,0.630047,-1.341647,1.272899,-0.337728,0.449443,-0.965741,0
0.143824,-0.409775,-0.163375,-0.746855,1.205999,-1.126441,-0.491561,0.707497,0
2.315563,-1.149185,0.895333,-1.715603,0.695452,-1.484232,-0.414368,-0.485363,0
1.351775,-2.013018,-0.906843,-1.10636,0.996735,-0.286517,1.134889,0.443008,0
0.807494,1.2389,-0.209313,-0.45563,-0.246521,-0.456206,-0.112281,0.304276,0
0.385658,1.350666,0.089146,0.245579,0.694256,0.661993,0.79937,0.284078,1
-0.923448,0.262991,-1.268512,0.243329,-1.305191,0.111685,0.264218,0.670864,1
1.344363,-0.364586,1.460897,0.713921,-0.66641,1.215611,0.860526,-0.701687,0
-0.13072,-0.758868,-0.570543,1.119038,0.298703,-1.289808,1.377261,0.087,0
-0.458856,-0.493771,-1.080502,0.094459,1.425391,0.236114,1.068628,-0.054632,0
0.358402,-0.469507,-0.578697,-1.193363,1.539732,-0.968154,-0.015532,-0.332305,0
-0.970654,-0.442448,-0.11351,0.823639,1.942414,2.118813,1.258633,0.881758,1
1.508513,-1.810247,-0.839871,-1.119094,0.536984,-0.592016,0.837865,0.571865,0
2.824573,0.209588,-1.49037,5.044141,-1.218955,-3.010948,1.232189,-1.176615,0
-1.057915,0.868886,0.966119,-0.802992,1.53359,-0.68534,-0.128695,0.005746,0
-0.656183,2.130862,-1.034545,0.464552,1.948764,1.469316,1.336191,0.276268,0
-1.750106,-1.055893,-0.648573,-0.116958,-1.437882,0.461994,0.480121,0.607064,1
-2.525879,-0.055449,-0.592623,0.348084,1.070618,1.007339,0.047814,-0.34816,0
1.131711,-0.835445,0.688338,-1.616888,0.979423,-0.789823,0.394906,-0.856936,0
2.354282,-1.618088,0.194652,-0.586653,-0.867044,0.105882,-0.610597,0.296563,0
0.729232,-0.609886,0.560095,0.509696,-0.393122,0.02759,-0.000185,0.532702,0
0.133531,-0.590341,-0.727634,2.614911,0.489417,-1.128748,0.199526,0.195807,0
-1.908352,0.601108,0.236547,-0.549615,0.662138,-1.368002,-0.352885,-0.683541,0
-0.119887,-0.469757,-0.414556,-0.527837,-1.048432,-0.705978,0.079138,0.452964,0
-0.490301,0.309706,-0.567551,-0.883635,-0.344208,-0.629696,-2.007159,0.013804,1
-0.813204,-1.574069,0.091972,-0.962089,0.202348,-0.305404,-0.508696,0.631562,1
-0.2413,-1.687492,0.211791,-0.467461,-0.082097,0.010475,-0.656986,-0.136375,0
-2.564117,0.4283,-0.587245,-0.500675,0.221998,-0.179925,0.249101,-0.298366,1
-2.88924,1.108513,0.04462,-0.796308,0.610249,-0.70118,-0.292256,-0.7307,0
1.244605,-0.043862,0.482278,-0.358177,0.556101,0.200286,-0.474247,0.449312,0
-1.536726,-0.682257,-0.98519,0.090393,-1.05673,0.619353,0.878939,-0.080742,1
-0.607654,-0.270717,-0.080341,0.365528,0.342792,-0.351086,-0.257599,0.376987,1
-0.812694,-0.917872,-0.746066,-0.847303,2.03245,0.583383,0.021625,-0.445594,1
-1.964954,-1.139547,-1.531701,-0.924157,-0.475336,0.213449,-0.124122,-0.09184,1
-0.588355,2.295663,0.399164,-0.429206,0.562918,-0.126754,1.030112,0.167001,0
2.036128,0.106787,-0.45249,0.089252,-0.183447,0.59604,-0.756713,0.245486,0
0.208474,2.408831,-0.098285,0.836009,0.72889,0.940826,-0.013007,-0.589895,0
0.922103,-0.386549,1.264174,0.31058,-1.151127,-0.301695,0.214586,-0.41751,0
1.910458,0.615897,-0.402019,0.768178,-1.218225,1.289458,-0.342614,0.537907,0
-1.301541,-0.957309,0.60586,0.946673,-1.236131,1.260968,-0.852072,-0.097886,1
0.922103,-0.386549,1.264174,0.31058,-1.151127,-0.301695,0.214586,-0.41751,0
1.633069,1.398565,-0.207996,-1.32318,1.587842,0.342125,0.259264,-0.947729,0
-0.825302,1.688144,0.386417,-0.614774,-0.153103,-1.769076,-1.248658,-0.241247,0
1.41977,-1.368271,0.499602,-0.228157,1.616511,0.606057,0.202329,0.143415,0
1.092969,-0.71176,1.02104,-0.276622,0.806243,-0.03233,-0.173531,0.020937,0
-0.221465,1.265852,0.124513,-0.284003,-0.468003,-1.004656,-1.199112,1.115226,0
1.996281,-0.630132,-0.080098,-1.037175,1.792221,-0.641709,-0.437655,-0.353939,0
-0.712781,2.610698,0.185509,-0.056598,-0.38702,1.214782,2.046096,-0.851062,1
-1.785265,0.922284,-0.184793,0.200964,0.741884,1.117148,-0.866849,-0.612088,1
-1.187378,0.851923,-0.075871,-0.792163,0.307004,-0.517871,0.65561,0.529697,1
0.851358,-0.800834,0.084037,-1.223257,-0.913419,-0.306107,0.108579,-0.806198,0
2.426426,1.786112,1.161314,-0.145622,-4.520152,0.239889,2.025208,-0.830698,0
-1.499979,0.244973,-1.273533,-0.668172,0.321681,-0.783043,-0.55263,0.228284,0
-0.400936,-0.277778,3.699805,0.955505,-0.022844,0.813871,0.354327,-0.462954,0
0.750821,1.14036,0.42497,0.970956,-0.564445,0.760584,0.544832,1.325523,0
-2.042743,-0.411392,-0.397244,0.185617,-0.363292,-0.17601,0.418759,-0.016053,1
0.622498,-1.129739,1.447757,-0.037417,-0.801259,0.997735,0.007384,-0.039514,1
-1.003425,0.841309,0.285431,-0.737516,0.422098,-2.16982,-0.679442,-0.18005,0
